Time(s),CH1(V)
-5.3258E-05,-1.524747E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.524747E-01
-5.3258E-05,-1.565787E-01
-5.3258E-05,-1.565787E-01
-5.3257E-05,-1.565787E-01
-5.3257E-05,-1.565787E-01
-5.3257E-05,-1.524747E-01
-5.3257E-05,-1.524747E-01
-5.3257E-05,-1.606828E-01
-5.3257E-05,-1.647868E-01
-5.3257E-05,-1.606828E-01
-5.3257E-05,-1.524747E-01
-5.3257E-05,-1.524747E-01
-5.3257E-05,-1.606828E-01
-5.3256E-05,-1.729949E-01
-5.3256E-05,-1.729949E-01
-5.3256E-05,-1.688909E-01
-5.3256E-05,-1.729949E-01
-5.3256E-05,-1.770989E-01
-5.3256E-05,-1.770989E-01
-5.3256E-05,-1.770989E-01
-5.3256E-05,-1.812030E-01
-5.3256E-05,-1.853070E-01
-5.3256E-05,-1.853070E-01
-5.3255E-05,-1.853070E-01
-5.3255E-05,-1.894111E-01
-5.3255E-05,-1.976192E-01
-5.3255E-05,-2.017232E-01
-5.3255E-05,-2.058272E-01
-5.3255E-05,-2.058272E-01
-5.3255E-05,-2.099313E-01
-5.3255E-05,-2.099313E-01
-5.3255E-05,-2.058272E-01
-5.3255E-05,-2.017232E-01
-5.3254E-05,-2.017232E-01
-5.3254E-05,-1.976192E-01
-5.3254E-05,-1.935151E-01
-5.3254E-05,-1.935151E-01
-5.3254E-05,-1.812030E-01
-5.3254E-05,-1.729949E-01
-5.3254E-05,-1.606828E-01
-5.3254E-05,-1.483707E-01
-5.3254E-05,-1.319545E-01
-5.3254E-05,-1.114343E-01
-5.3253E-05,-9.912219E-02
-5.3253E-05,-8.270603E-02
-5.3253E-05,-6.218583E-02
-5.3253E-05,-4.576967E-02
-5.3253E-05,-2.935351E-02
-5.3253E-05,-8.833305E-03
-5.3253E-05,1.168690E-02
-5.3253E-05,4.041518E-02
-5.3253E-05,6.503942E-02
-5.3253E-05,7.735154E-02
-5.3252E-05,8.966365E-02
-5.3252E-05,1.101839E-01
-5.3252E-05,1.266000E-01
-5.3252E-05,1.389121E-01
-5.3252E-05,1.471202E-01
-5.3252E-05,1.635364E-01
-5.3252E-05,1.840566E-01
-5.3252E-05,1.963687E-01
-5.3252E-05,2.004727E-01
-5.3252E-05,2.045768E-01
-5.3251E-05,2.127849E-01
-5.3251E-05,2.168889E-01
-5.3251E-05,2.209929E-01
-5.3251E-05,2.292010E-01
-5.3251E-05,2.292010E-01
-5.3251E-05,2.333051E-01
-5.3251E-05,2.333051E-01
-5.3251E-05,2.333051E-01
-5.3251E-05,2.374091E-01
-5.3251E-05,2.374091E-01
-5.3250E-05,2.374091E-01
-5.3250E-05,2.415131E-01
-5.3250E-05,2.456172E-01
-5.3250E-05,2.374091E-01
-5.3250E-05,2.292010E-01
-5.3250E-05,2.250970E-01
-5.3250E-05,2.292010E-01
-5.3250E-05,2.333051E-01
-5.3250E-05,2.333051E-01
-5.3250E-05,2.292010E-01
-5.3249E-05,2.250970E-01
-5.3249E-05,2.209929E-01
-5.3249E-05,2.209929E-01
-5.3249E-05,2.168889E-01
-5.3249E-05,2.045768E-01
-5.3249E-05,2.045768E-01
-5.3249E-05,2.004727E-01
-5.3249E-05,2.004727E-01
-5.3249E-05,2.004727E-01
-5.3249E-05,1.881606E-01
-5.3248E-05,1.717445E-01
-5.3248E-05,1.594323E-01
-5.3248E-05,1.512243E-01
-5.3248E-05,1.348081E-01
-5.3248E-05,1.224960E-01
-5.3248E-05,1.142879E-01
-5.3248E-05,1.019758E-01
-5.3248E-05,9.376770E-02
-5.3248E-05,8.145557E-02
-5.3248E-05,6.914346E-02
-5.3247E-05,5.272730E-02
-5.3247E-05,3.220709E-02
-5.3247E-05,1.168690E-02
-5.3247E-05,-8.833305E-03
-5.3247E-05,-2.524947E-02
-5.3247E-05,-3.756158E-02
-5.3247E-05,-5.808179E-02
-5.3247E-05,-7.449795E-02
-5.3247E-05,-8.681007E-02
-5.3247E-05,-9.912219E-02
-5.3246E-05,-1.155384E-01
-5.3246E-05,-1.278505E-01
-5.3246E-05,-1.401626E-01
-5.3246E-05,-1.483707E-01
-5.3246E-05,-1.483707E-01
-5.3246E-05,-1.524747E-01
-5.3246E-05,-1.565787E-01
-5.3246E-05,-1.565787E-01
-5.3246E-05,-1.565787E-01
-5.3246E-05,-1.565787E-01
-5.3245E-05,-1.606828E-01
-5.3245E-05,-1.647868E-01
-5.3245E-05,-1.647868E-01
-5.3245E-05,-1.647868E-01
-5.3245E-05,-1.647868E-01
-5.3245E-05,-1.647868E-01
-5.3245E-05,-1.606828E-01
-5.3245E-05,-1.606828E-01
-5.3245E-05,-1.606828E-01
-5.3245E-05,-1.606828E-01
-5.3244E-05,-1.565787E-01
-5.3244E-05,-1.565787E-01
-5.3244E-05,-1.606828E-01
-5.3244E-05,-1.688909E-01
-5.3244E-05,-1.729949E-01
-5.3244E-05,-1.688909E-01
-5.3244E-05,-1.729949E-01
-5.3244E-05,-1.770989E-01
-5.3244E-05,-1.729949E-01
-5.3244E-05,-1.729949E-01
-5.3243E-05,-1.812030E-01
-5.3243E-05,-1.812030E-01
-5.3243E-05,-1.812030E-01
-5.3243E-05,-1.812030E-01
-5.3243E-05,-1.894111E-01
-5.3243E-05,-1.935151E-01
-5.3243E-05,-1.894111E-01
-5.3243E-05,-1.894111E-01
-5.3243E-05,-1.976192E-01
-5.3243E-05,-2.017232E-01
-5.3242E-05,-2.099313E-01
-5.3242E-05,-2.140353E-01
-5.3242E-05,-2.140353E-01
-5.3242E-05,-2.099313E-01
-5.3242E-05,-2.099313E-01
-5.3242E-05,-2.058272E-01
-5.3242E-05,-2.058272E-01
-5.3242E-05,-2.058272E-01
-5.3242E-05,-2.017232E-01
-5.3242E-05,-1.853070E-01
-5.3241E-05,-1.688909E-01
-5.3241E-05,-1.565787E-01
-5.3241E-05,-1.483707E-01
-5.3241E-05,-1.360586E-01
-5.3241E-05,-1.196424E-01
-5.3241E-05,-1.032262E-01
-5.3241E-05,-8.681007E-02
-5.3241E-05,-7.039391E-02
-5.3241E-05,-4.987371E-02
-5.3241E-05,-3.756158E-02
-5.3240E-05,-2.935351E-02
-5.3240E-05,-4.729265E-03
-5.3240E-05,2.810306E-02
-5.3240E-05,5.272730E-02
-5.3240E-05,6.914346E-02
-5.3240E-05,8.145557E-02
-5.3240E-05,9.787174E-02
-5.3240E-05,1.224960E-01
-5.3240E-05,1.471202E-01
-5.3240E-05,1.594323E-01
-5.3239E-05,1.676404E-01
-5.3239E-05,1.717445E-01
-5.3239E-05,1.799525E-01
-5.3239E-05,1.963687E-01
-5.3239E-05,2.086808E-01
-5.3239E-05,2.168889E-01
-5.3239E-05,2.127849E-01
-5.3239E-05,2.127849E-01
-5.3239E-05,2.209929E-01
-5.3239E-05,2.209929E-01
-5.3238E-05,2.209929E-01
-5.3238E-05,2.250970E-01
-5.3238E-05,2.333051E-01
-5.3238E-05,2.333051E-01
-5.3238E-05,2.333051E-01
-5.3238E-05,2.374091E-01
-5.3238E-05,2.374091E-01
-5.3238E-05,2.374091E-01
-5.3238E-05,2.374091E-01
-5.3238E-05,2.374091E-01
-5.3237E-05,2.374091E-01
-5.3237E-05,2.333051E-01
-5.3237E-05,2.250970E-01
-5.3237E-05,2.250970E-01
-5.3237E-05,2.292010E-01
-5.3237E-05,2.250970E-01
-5.3237E-05,2.209929E-01
-5.3237E-05,2.168889E-01
-5.3237E-05,2.127849E-01
-5.3237E-05,2.045768E-01
-5.3236E-05,1.963687E-01
-5.3236E-05,1.922647E-01
-5.3236E-05,1.922647E-01
-5.3236E-05,1.922647E-01
-5.3236E-05,1.881606E-01
-5.3236E-05,1.799525E-01
-5.3236E-05,1.717445E-01
-5.3236E-05,1.635364E-01
-5.3236E-05,1.512243E-01
-5.3236E-05,1.430162E-01
-5.3235E-05,1.348081E-01
-5.3235E-05,1.224960E-01
-5.3235E-05,1.060798E-01
-5.3235E-05,8.555961E-02
-5.3235E-05,7.324750E-02
-5.3235E-05,5.683134E-02
-5.3235E-05,4.041518E-02
-5.3235E-05,1.989498E-02
-5.3235E-05,-6.252248E-04
-5.3235E-05,-1.293735E-02
-5.3234E-05,-2.935351E-02
-5.3234E-05,-4.576967E-02
-5.3234E-05,-6.628986E-02
-5.3234E-05,-8.681007E-02
-5.3234E-05,-9.912219E-02
-5.3234E-05,-1.073303E-01
-5.3234E-05,-1.237464E-01
-5.3234E-05,-1.360586E-01
-5.3234E-05,-1.442666E-01
-5.3234E-05,-1.524747E-01
-5.3233E-05,-1.565787E-01
-5.3233E-05,-1.606828E-01
-5.3233E-05,-1.647868E-01
-5.3233E-05,-1.688909E-01
-5.3233E-05,-1.606828E-01
-5.3233E-05,-1.606828E-01
-5.3233E-05,-1.688909E-01
-5.3233E-05,-1.647868E-01
-5.3233E-05,-1.647868E-01
-5.3233E-05,-1.647868E-01
-5.3232E-05,-1.688909E-01
-5.3232E-05,-1.688909E-01
-5.3232E-05,-1.647868E-01
-5.3232E-05,-1.647868E-01
-5.3232E-05,-1.606828E-01
-5.3232E-05,-1.606828E-01
-5.3232E-05,-1.565787E-01
-5.3232E-05,-1.565787E-01
-5.3232E-05,-1.565787E-01
-5.3232E-05,-1.606828E-01
-5.3231E-05,-1.606828E-01
-5.3231E-05,-1.565787E-01
-5.3231E-05,-1.565787E-01
-5.3231E-05,-1.647868E-01
-5.3231E-05,-1.770989E-01
-5.3231E-05,-1.853070E-01
-5.3231E-05,-1.894111E-01
-5.3231E-05,-1.853070E-01
-5.3231E-05,-1.812030E-01
-5.3231E-05,-1.812030E-01
-5.3230E-05,-1.894111E-01
-5.3230E-05,-1.935151E-01
-5.3230E-05,-1.935151E-01
-5.3230E-05,-1.935151E-01
-5.3230E-05,-1.935151E-01
-5.3230E-05,-1.976192E-01
-5.3230E-05,-2.058272E-01
-5.3230E-05,-2.099313E-01
-5.3230E-05,-2.099313E-01
-5.3230E-05,-2.017232E-01
-5.3229E-05,-1.935151E-01
-5.3229E-05,-1.935151E-01
-5.3229E-05,-1.894111E-01
-5.3229E-05,-1.812030E-01
-5.3229E-05,-1.770989E-01
-5.3229E-05,-1.729949E-01
-5.3229E-05,-1.688909E-01
-5.3229E-05,-1.647868E-01
-5.3229E-05,-1.524747E-01
-5.3229E-05,-1.360586E-01
-5.3228E-05,-1.155384E-01
-5.3228E-05,-9.912219E-02
-5.3228E-05,-8.270603E-02
-5.3228E-05,-6.218583E-02
-5.3228E-05,-4.166562E-02
-5.3228E-05,-2.524947E-02
-5.3228E-05,-6.252248E-04
-5.3228E-05,1.989498E-02
-5.3228E-05,3.220709E-02
-5.3228E-05,5.272730E-02
-5.3227E-05,7.324750E-02
-5.3227E-05,9.376770E-02
-5.3227E-05,1.183919E-01
-5.3227E-05,1.348081E-01
-5.3227E-05,1.471202E-01
-5.3227E-05,1.594323E-01
-5.3227E-05,1.676404E-01
-5.3227E-05,1.717445E-01
-5.3227E-05,1.799525E-01
-5.3227E-05,1.922647E-01
-5.3226E-05,2.045768E-01
-5.3226E-05,2.127849E-01
-5.3226E-05,2.209929E-01
-5.3226E-05,2.292010E-01
-5.3226E-05,2.292010E-01
-5.3226E-05,2.292010E-01
-5.3226E-05,2.333051E-01
-5.3226E-05,2.374091E-01
-5.3226E-05,2.374091E-01
-5.3226E-05,2.333051E-01
-5.3225E-05,2.333051E-01
-5.3225E-05,2.292010E-01
-5.3225E-05,2.333051E-01
-5.3225E-05,2.374091E-01
-5.3225E-05,2.374091E-01
-5.3225E-05,2.333051E-01
-5.3225E-05,2.292010E-01
-5.3225E-05,2.250970E-01
-5.3225E-05,2.292010E-01
-5.3225E-05,2.333051E-01
-5.3224E-05,2.250970E-01
-5.3224E-05,2.168889E-01
-5.3224E-05,2.168889E-01
-5.3224E-05,2.168889E-01
-5.3224E-05,2.045768E-01
-5.3224E-05,1.963687E-01
-5.3224E-05,1.963687E-01
-5.3224E-05,1.963687E-01
-5.3224E-05,1.881606E-01
-5.3224E-05,1.799525E-01
-5.3223E-05,1.758485E-01
-5.3223E-05,1.676404E-01
-5.3223E-05,1.594323E-01
-5.3223E-05,1.512243E-01
-5.3223E-05,1.430162E-01
-5.3223E-05,1.389121E-01
-5.3223E-05,1.266000E-01
-5.3223E-05,1.101839E-01
-5.3223E-05,9.787174E-02
-5.3223E-05,8.555961E-02
-5.3222E-05,6.503942E-02
-5.3222E-05,4.451922E-02
-5.3222E-05,2.399901E-02
-5.3222E-05,1.168690E-02
-5.3222E-05,-4.729265E-03
-5.3222E-05,-2.114543E-02
-5.3222E-05,-3.756158E-02
-5.3222E-05,-5.808179E-02
-5.3222E-05,-7.860199E-02
-5.3222E-05,-9.501815E-02
-5.3221E-05,-1.073303E-01
-5.3221E-05,-1.196424E-01
-5.3221E-05,-1.319545E-01
-5.3221E-05,-1.401626E-01
-5.3221E-05,-1.401626E-01
-5.3221E-05,-1.483707E-01
-5.3221E-05,-1.565787E-01
-5.3221E-05,-1.565787E-01
-5.3221E-05,-1.565787E-01
-5.3221E-05,-1.565787E-01
-5.3220E-05,-1.606828E-01
-5.3220E-05,-1.606828E-01
-5.3220E-05,-1.565787E-01
-5.3220E-05,-1.524747E-01
-5.3220E-05,-1.565787E-01
-5.3220E-05,-1.606828E-01
-5.3220E-05,-1.565787E-01
-5.3220E-05,-1.565787E-01
-5.3220E-05,-1.524747E-01
-5.3220E-05,-1.483707E-01
-5.3219E-05,-1.483707E-01
-5.3219E-05,-1.524747E-01
-5.3219E-05,-1.524747E-01
-5.3219E-05,-1.565787E-01
-5.3219E-05,-1.606828E-01
-5.3219E-05,-1.606828E-01
-5.3219E-05,-1.606828E-01
-5.3219E-05,-1.606828E-01
-5.3219E-05,-1.606828E-01
-5.3219E-05,-1.606828E-01
-5.3218E-05,-1.688909E-01
-5.3218E-05,-1.729949E-01
-5.3218E-05,-1.729949E-01
-5.3218E-05,-1.729949E-01
-5.3218E-05,-1.729949E-01
-5.3218E-05,-1.770989E-01
-5.3218E-05,-1.770989E-01
-5.3218E-05,-1.812030E-01
-5.3218E-05,-1.894111E-01
-5.3218E-05,-1.935151E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-2.017232E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-2.017232E-01
-5.3217E-05,-1.976192E-01
-5.3217E-05,-1.853070E-01
-5.3217E-05,-1.853070E-01
-5.3216E-05,-1.894111E-01
-5.3216E-05,-1.812030E-01
-5.3216E-05,-1.606828E-01
-5.3216E-05,-1.442666E-01
-5.3216E-05,-1.278505E-01
-5.3216E-05,-1.237464E-01
-5.3216E-05,-1.155384E-01
-5.3216E-05,-1.032262E-01
-5.3216E-05,-7.860199E-02
-5.3216E-05,-6.218583E-02
-5.3215E-05,-3.756158E-02
-5.3215E-05,-4.729265E-03
-5.3215E-05,1.579094E-02
-5.3215E-05,3.220709E-02
-5.3215E-05,5.683134E-02
-5.3215E-05,7.324750E-02
-5.3215E-05,9.376770E-02
-5.3215E-05,1.142879E-01
-5.3215E-05,1.224960E-01
-5.3215E-05,1.307041E-01
-5.3214E-05,1.430162E-01
-5.3214E-05,1.594323E-01
-5.3214E-05,1.758485E-01
-5.3214E-05,1.799525E-01
-5.3214E-05,1.881606E-01
-5.3214E-05,1.963687E-01
-5.3214E-05,2.045768E-01
-5.3214E-05,2.127849E-01
-5.3214E-05,2.127849E-01
-5.3214E-05,2.127849E-01
-5.3213E-05,2.209929E-01
-5.3213E-05,2.250970E-01
-5.3213E-05,2.250970E-01
-5.3213E-05,2.292010E-01
-5.3213E-05,2.333051E-01
-5.3213E-05,2.292010E-01
-5.3213E-05,2.292010E-01
-5.3213E-05,2.333051E-01
-5.3213E-05,2.415131E-01
-5.3213E-05,2.415131E-01
-5.3212E-05,2.292010E-01
-5.3212E-05,2.209929E-01
-5.3212E-05,2.209929E-01
-5.3212E-05,2.292010E-01
-5.3212E-05,2.292010E-01
-5.3212E-05,2.209929E-01
-5.3212E-05,2.168889E-01
-5.3212E-05,2.127849E-01
-5.3212E-05,2.086808E-01
-5.3212E-05,2.004727E-01
-5.3211E-05,2.004727E-01
-5.3211E-05,2.004727E-01
-5.3211E-05,2.004727E-01
-5.3211E-05,2.004727E-01
-5.3211E-05,1.922647E-01
-5.3211E-05,1.799525E-01
-5.3211E-05,1.717445E-01
-5.3211E-05,1.676404E-01
-5.3211E-05,1.635364E-01
-5.3211E-05,1.553283E-01
-5.3210E-05,1.430162E-01
-5.3210E-05,1.389121E-01
-5.3210E-05,1.307041E-01
-5.3210E-05,1.142879E-01
-5.3210E-05,9.376770E-02
-5.3210E-05,7.324750E-02
-5.3210E-05,5.683134E-02
-5.3210E-05,4.041518E-02
-5.3210E-05,2.810306E-02
-5.3210E-05,1.168690E-02
-5.3209E-05,-8.833305E-03
-5.3209E-05,-2.935351E-02
-5.3209E-05,-4.576967E-02
-5.3209E-05,-5.808179E-02
-5.3209E-05,-7.039391E-02
-5.3209E-05,-9.091411E-02
-5.3209E-05,-1.073303E-01
-5.3209E-05,-1.196424E-01
-5.3209E-05,-1.278505E-01
-5.3209E-05,-1.360586E-01
-5.3208E-05,-1.483707E-01
-5.3208E-05,-1.606828E-01
-5.3208E-05,-1.606828E-01
-5.3208E-05,-1.524747E-01
-5.3208E-05,-1.524747E-01
-5.3208E-05,-1.565787E-01
-5.3208E-05,-1.606828E-01
-5.3208E-05,-1.606828E-01
-5.3208E-05,-1.647868E-01
-5.3208E-05,-1.729949E-01
-5.3207E-05,-1.770989E-01
-5.3207E-05,-1.729949E-01
-5.3207E-05,-1.647868E-01
-5.3207E-05,-1.647868E-01
-5.3207E-05,-1.606828E-01
-5.3207E-05,-1.524747E-01
-5.3207E-05,-1.565787E-01
-5.3207E-05,-1.483707E-01
-5.3207E-05,-1.483707E-01
-5.3207E-05,-1.565787E-01
-5.3206E-05,-1.606828E-01
-5.3206E-05,-1.606828E-01
-5.3206E-05,-1.606828E-01
-5.3206E-05,-1.647868E-01
-5.3206E-05,-1.647868E-01
-5.3206E-05,-1.688909E-01
-5.3206E-05,-1.688909E-01
-5.3206E-05,-1.729949E-01
-5.3206E-05,-1.812030E-01
-5.3206E-05,-1.853070E-01
-5.3205E-05,-1.853070E-01
-5.3205E-05,-1.853070E-01
-5.3205E-05,-1.853070E-01
-5.3205E-05,-1.853070E-01
-5.3205E-05,-1.894111E-01
-5.3205E-05,-1.935151E-01
-5.3205E-05,-2.017232E-01
-5.3205E-05,-2.058272E-01
-5.3205E-05,-2.058272E-01
-5.3205E-05,-2.058272E-01
-5.3204E-05,-2.058272E-01
-5.3204E-05,-2.017232E-01
-5.3204E-05,-2.017232E-01
-5.3204E-05,-1.976192E-01
-5.3204E-05,-1.976192E-01
-5.3204E-05,-1.853070E-01
-5.3204E-05,-1.729949E-01
-5.3204E-05,-1.647868E-01
-5.3204E-05,-1.606828E-01
-5.3204E-05,-1.524747E-01
-5.3203E-05,-1.360586E-01
-5.3203E-05,-1.196424E-01
-5.3203E-05,-1.073303E-01
-5.3203E-05,-8.681007E-02
-5.3203E-05,-6.628986E-02
-5.3203E-05,-4.576967E-02
-5.3203E-05,-2.524947E-02
-5.3203E-05,3.478815E-03
-5.3203E-05,2.810306E-02
-5.3203E-05,4.451922E-02
-5.3202E-05,5.272730E-02
-5.3202E-05,7.324750E-02
-5.3202E-05,9.787174E-02
-5.3202E-05,1.183919E-01
-5.3202E-05,1.307041E-01
-5.3202E-05,1.389121E-01
-5.3202E-05,1.553283E-01
-5.3202E-05,1.676404E-01
-5.3202E-05,1.799525E-01
-5.3202E-05,1.881606E-01
-5.3201E-05,1.963687E-01
-5.3201E-05,2.004727E-01
-5.3201E-05,1.963687E-01
-5.3201E-05,2.004727E-01
-5.3201E-05,2.127849E-01
-5.3201E-05,2.209929E-01
-5.3201E-05,2.209929E-01
-5.3201E-05,2.250970E-01
-5.3201E-05,2.333051E-01
-5.3201E-05,2.333051E-01
-5.3200E-05,2.333051E-01
-5.3200E-05,2.333051E-01
-5.3200E-05,2.374091E-01
-5.3200E-05,2.374091E-01
-5.3200E-05,2.333051E-01
-5.3200E-05,2.250970E-01
-5.3200E-05,2.209929E-01
-5.3200E-05,2.250970E-01
-5.3200E-05,2.292010E-01
-5.3200E-05,2.333051E-01
-5.3199E-05,2.333051E-01
-5.3199E-05,2.292010E-01
-5.3199E-05,2.209929E-01
-5.3199E-05,2.209929E-01
-5.3199E-05,2.209929E-01
-5.3199E-05,2.168889E-01
-5.3199E-05,2.045768E-01
-5.3199E-05,1.963687E-01
-5.3199E-05,1.922647E-01
-5.3199E-05,1.922647E-01
-5.3198E-05,1.881606E-01
-5.3198E-05,1.840566E-01
-5.3198E-05,1.758485E-01
-5.3198E-05,1.635364E-01
-5.3198E-05,1.512243E-01
-5.3198E-05,1.348081E-01
-5.3198E-05,1.224960E-01
-5.3198E-05,1.183919E-01
-5.3198E-05,1.101839E-01
-5.3198E-05,9.376770E-02
-5.3197E-05,7.735154E-02
-5.3197E-05,6.093538E-02
-5.3197E-05,4.451922E-02
-5.3197E-05,3.220709E-02
-5.3197E-05,1.168690E-02
-5.3197E-05,-4.729265E-03
-5.3197E-05,-2.524947E-02
-5.3197E-05,-3.756158E-02
-5.3197E-05,-5.397775E-02
-5.3197E-05,-7.449795E-02
-5.3196E-05,-8.681007E-02
-5.3196E-05,-9.912219E-02
-5.3196E-05,-1.073303E-01
-5.3196E-05,-1.196424E-01
-5.3196E-05,-1.360586E-01
-5.3196E-05,-1.524747E-01
-5.3196E-05,-1.606828E-01
-5.3196E-05,-1.647868E-01
-5.3196E-05,-1.647868E-01
-5.3196E-05,-1.647868E-01
-5.3195E-05,-1.647868E-01
-5.3195E-05,-1.647868E-01
-5.3195E-05,-1.647868E-01
-5.3195E-05,-1.647868E-01
-5.3195E-05,-1.565787E-01
-5.3195E-05,-1.565787E-01
-5.3195E-05,-1.606828E-01
-5.3195E-05,-1.606828E-01
-5.3195E-05,-1.606828E-01
-5.3195E-05,-1.565787E-01
-5.3194E-05,-1.565787E-01
-5.3194E-05,-1.565787E-01
-5.3194E-05,-1.565787E-01
-5.3194E-05,-1.606828E-01
-5.3194E-05,-1.647868E-01
-5.3194E-05,-1.606828E-01
-5.3194E-05,-1.565787E-01
-5.3194E-05,-1.647868E-01
-5.3194E-05,-1.770989E-01
-5.3194E-05,-1.770989E-01
-5.3193E-05,-1.770989E-01
-5.3193E-05,-1.770989E-01
-5.3193E-05,-1.812030E-01
-5.3193E-05,-1.812030E-01
-5.3193E-05,-1.812030E-01
-5.3193E-05,-1.894111E-01
-5.3193E-05,-1.894111E-01
-5.3193E-05,-1.935151E-01
-5.3193E-05,-1.935151E-01
-5.3193E-05,-1.935151E-01
-5.3192E-05,-1.976192E-01
-5.3192E-05,-1.976192E-01
-5.3192E-05,-1.976192E-01
-5.3192E-05,-1.976192E-01
-5.3192E-05,-2.058272E-01
-5.3192E-05,-2.099313E-01
-5.3192E-05,-2.058272E-01
-5.3192E-05,-2.058272E-01
-5.3192E-05,-2.017232E-01
-5.3192E-05,-1.894111E-01
-5.3191E-05,-1.853070E-01
-5.3191E-05,-1.770989E-01
-5.3191E-05,-1.688909E-01
-5.3191E-05,-1.606828E-01
-5.3191E-05,-1.483707E-01
-5.3191E-05,-1.360586E-01
-5.3191E-05,-1.196424E-01
-5.3191E-05,-1.032262E-01
-5.3191E-05,-8.270603E-02
-5.3191E-05,-6.628986E-02
-5.3190E-05,-6.218583E-02
-5.3190E-05,-4.987371E-02
-5.3190E-05,-1.704139E-02
-5.3190E-05,1.168690E-02
-5.3190E-05,3.220709E-02
-5.3190E-05,5.272730E-02
-5.3190E-05,6.914346E-02
-5.3190E-05,8.966365E-02
-5.3190E-05,1.101839E-01
-5.3190E-05,1.266000E-01
-5.3189E-05,1.471202E-01
-5.3189E-05,1.594323E-01
-5.3189E-05,1.676404E-01
-5.3189E-05,1.799525E-01
-5.3189E-05,1.881606E-01
-5.3189E-05,1.963687E-01
-5.3189E-05,2.086808E-01
-5.3189E-05,2.168889E-01
-5.3189E-05,2.209929E-01
-5.3189E-05,2.250970E-01
-5.3188E-05,2.250970E-01
-5.3188E-05,2.292010E-01
-5.3188E-05,2.292010E-01
-5.3188E-05,2.292010E-01
-5.3188E-05,2.250970E-01
-5.3188E-05,2.292010E-01
-5.3188E-05,2.333051E-01
-5.3188E-05,2.333051E-01
-5.3188E-05,2.292010E-01
-5.3188E-05,2.333051E-01
-5.3187E-05,2.374091E-01
-5.3187E-05,2.374091E-01
-5.3187E-05,2.374091E-01
-5.3187E-05,2.292010E-01
-5.3187E-05,2.292010E-01
-5.3187E-05,2.333051E-01
-5.3187E-05,2.292010E-01
-5.3187E-05,2.292010E-01
-5.3187E-05,2.333051E-01
-5.3187E-05,2.250970E-01
-5.3186E-05,2.168889E-01
-5.3186E-05,2.127849E-01
-5.3186E-05,2.045768E-01
-5.3186E-05,1.963687E-01
-5.3186E-05,1.881606E-01
-5.3186E-05,1.799525E-01
-5.3186E-05,1.799525E-01
-5.3186E-05,1.758485E-01
-5.3186E-05,1.717445E-01
-5.3186E-05,1.594323E-01
-5.3185E-05,1.553283E-01
-5.3185E-05,1.430162E-01
-5.3185E-05,1.266000E-01
-5.3185E-05,1.142879E-01
-5.3185E-05,1.019758E-01
-5.3185E-05,8.555961E-02
-5.3185E-05,6.914346E-02
-5.3185E-05,5.272730E-02
-5.3185E-05,3.631113E-02
-5.3185E-05,1.989498E-02
-5.3184E-05,3.478815E-03
-5.3184E-05,-1.704139E-02
-5.3184E-05,-3.345755E-02
-5.3184E-05,-4.576967E-02
-5.3184E-05,-6.218583E-02
-5.3184E-05,-7.860199E-02
-5.3184E-05,-9.501815E-02
-5.3184E-05,-1.114343E-01
-5.3184E-05,-1.237464E-01
-5.3184E-05,-1.360586E-01
-5.3183E-05,-1.442666E-01
-5.3183E-05,-1.524747E-01
-5.3183E-05,-1.606828E-01
-5.3183E-05,-1.647868E-01
-5.3183E-05,-1.647868E-01
-5.3183E-05,-1.688909E-01
-5.3183E-05,-1.729949E-01
-5.3183E-05,-1.688909E-01
-5.3183E-05,-1.688909E-01
-5.3183E-05,-1.729949E-01
-5.3182E-05,-1.729949E-01
-5.3182E-05,-1.647868E-01
-5.3182E-05,-1.606828E-01
-5.3182E-05,-1.647868E-01
-5.3182E-05,-1.606828E-01
-5.3182E-05,-1.524747E-01
-5.3182E-05,-1.524747E-01
-5.3182E-05,-1.606828E-01
-5.3182E-05,-1.647868E-01
-5.3182E-05,-1.606828E-01
-5.3181E-05,-1.565787E-01
-5.3181E-05,-1.606828E-01
-5.3181E-05,-1.647868E-01
-5.3181E-05,-1.688909E-01
-5.3181E-05,-1.688909E-01
-5.3181E-05,-1.688909E-01
-5.3181E-05,-1.729949E-01
-5.3181E-05,-1.770989E-01
-5.3181E-05,-1.770989E-01
-5.3181E-05,-1.729949E-01
-5.3180E-05,-1.729949E-01
-5.3180E-05,-1.812030E-01
-5.3180E-05,-1.853070E-01
-5.3180E-05,-1.894111E-01
-5.3180E-05,-1.935151E-01
-5.3180E-05,-1.935151E-01
-5.3180E-05,-1.935151E-01
-5.3180E-05,-1.976192E-01
-5.3180E-05,-2.017232E-01
-5.3180E-05,-2.058272E-01
-5.3179E-05,-2.058272E-01
-5.3179E-05,-2.058272E-01
-5.3179E-05,-2.017232E-01
-5.3179E-05,-1.935151E-01
-5.3179E-05,-1.894111E-01
-5.3179E-05,-1.853070E-01
-5.3179E-05,-1.770989E-01
