LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Jun-2025 15:10:30,0                 
Time,Ampl
-5.90464821e-006,0.00024821
-5.90459821e-006,0.00029012
-5.90454821e-006,0.000307617
-5.90449821e-006,0.000287272
-5.90444821e-006,0.000216471
-5.90439821e-006,0.00011556
-5.90434821e-006,2.76693e-005
-5.90429821e-006,-2.27865e-005
-5.90424821e-006,-3.21452e-005
-5.90419821e-006,3.25521e-006
-5.90414821e-006,7.64974e-005
-5.90409821e-006,0.000182292
-5.90404821e-006,0.000315755
-5.90399821e-006,0.000447998
-5.90394821e-006,0.000541178
-5.90389821e-006,0.00058431
-5.90384821e-006,0.000595296
-5.90379821e-006,0.000612386
-5.90374821e-006,0.000667318
-5.90369821e-006,0.000763753
-5.90364821e-006,0.000882161
-5.90359821e-006,0.000985514
-5.90354821e-006,0.00103923
-5.90349821e-006,0.00103109
-5.90344821e-006,0.00097168
-5.90339821e-006,0.000888672
-5.90334821e-006,0.000810954
-5.90329821e-006,0.000745443
-5.90324821e-006,0.000698649
-5.90319821e-006,0.000683187
-5.90314821e-006,0.000690511
-5.90309821e-006,0.000692952
-5.90304821e-006,0.000678304
-5.90299821e-006,0.000643717
-5.90294821e-006,0.000595703
-5.90289821e-006,0.000559489
-5.90284821e-006,0.000549316
-5.90279821e-006,0.000563151
-5.90274821e-006,0.000595703
-5.90269821e-006,0.000640055
-5.90264821e-006,0.000695394
-5.90259821e-006,0.000764567
-5.90254821e-006,0.000836995
-5.90249821e-006,0.000884196
-5.90244821e-006,0.000882568
-5.90239821e-006,0.000839437
-5.90234821e-006,0.000779215
-5.90229821e-006,0.000722249
-5.90224821e-006,0.00068278
-5.90219821e-006,0.000677083
-5.90214821e-006,0.000699056
-5.90209821e-006,0.00071167
-5.90204821e-006,0.000698242
-5.90199821e-006,0.000655924
-5.90194821e-006,0.000583496
-5.90189821e-006,0.000500895
-5.90184821e-006,0.000423177
-5.90179821e-006,0.000344645
-5.90174821e-006,0.000251872
-5.90169821e-006,0.000146077
-5.90164821e-006,3.86556e-005
-5.90159821e-006,-6.87663e-005
-5.90154821e-006,-0.000184326
-5.90149821e-006,-0.000297445
-5.90144821e-006,-0.000384521
-5.90139821e-006,-0.000439046
-5.90134821e-006,-0.000467936
-5.90129821e-006,-0.000475667
-5.90124821e-006,-0.000453288
-5.90119821e-006,-0.000389404
-5.90114821e-006,-0.000279948
-5.90109821e-006,-0.000136312
-5.90104821e-006,1.13932e-005
-5.90099821e-006,0.000124919
-5.90094821e-006,0.000187174
-5.90089821e-006,0.000208333
-5.90084821e-006,0.000201823
-5.90079821e-006,0.000174967
-5.90074821e-006,0.000134277
-5.90069821e-006,8.6263e-005
-5.90064821e-006,2.97038e-005
-5.90059821e-006,-3.86556e-005
-5.90054821e-006,-0.000123698
-5.90049821e-006,-0.000238037
-5.90044821e-006,-0.000374349
-5.90039821e-006,-0.000496419
-5.90034821e-006,-0.000580648
-5.90029821e-006,-0.000626221
-5.90024821e-006,-0.000640869
-5.90019821e-006,-0.00061971
-5.90014821e-006,-0.000576579
-5.90009821e-006,-0.000545247
-5.90004821e-006,-0.000525716
-5.89999821e-006,-0.000498047
-5.89994821e-006,-0.000452474
-5.89989821e-006,-0.000383708
-5.89984821e-006,-0.000297038
-5.89979821e-006,-0.000217285
-5.89974821e-006,-0.000159912
-5.89969821e-006,-0.000110677
-5.89964821e-006,-5.94076e-005
-5.89959821e-006,-1.66829e-005
-5.89954821e-006,2.40072e-005
-5.89949821e-006,7.03939e-005
-5.89944821e-006,0.000111898
-5.89939821e-006,0.000124919
-5.89934821e-006,8.99251e-005
-5.89929821e-006,5.69661e-006
-5.89924821e-006,-0.00011027
-5.89919821e-006,-0.000243327
-5.89914821e-006,-0.000382894
-5.89909821e-006,-0.00050944
-5.89904821e-006,-0.000606689
-5.89899821e-006,-0.000672201
-5.89894821e-006,-0.000710856
-5.89889821e-006,-0.000743815
-5.89884821e-006,-0.00078776
-5.89879821e-006,-0.000834147
-5.89874821e-006,-0.000878499
-5.89869821e-006,-0.000909831
-5.89864821e-006,-0.00089681
-5.89859821e-006,-0.000823161
-5.89854821e-006,-0.000710449
-5.89849821e-006,-0.000603434
-5.89844821e-006,-0.000533854
-5.89839821e-006,-0.000495199
-5.89834821e-006,-0.000478923
-5.89829821e-006,-0.000475667
-5.89824821e-006,-0.000469971
-5.89819821e-006,-0.000453695
-5.89814821e-006,-0.000421549
-5.89809821e-006,-0.00036377
-5.89804821e-006,-0.00027181
-5.89799821e-006,-0.000161133
-5.89794821e-006,-6.1849e-005
-5.89789821e-006,1.38346e-005
-5.89784821e-006,5.98145e-005
-5.89779821e-006,8.26009e-005
-5.89774821e-006,9.11458e-005
-5.89769821e-006,7.77181e-005
-5.89764821e-006,4.72005e-005
-5.89759821e-006,2.36003e-005
-5.89754821e-006,2.68555e-005
-5.89749821e-006,5.16764e-005
-5.89744821e-006,7.8125e-005
-5.89739821e-006,9.60286e-005
-5.89734821e-006,0.00011027
-5.89729821e-006,0.000129395
-5.89724821e-006,0.000152181
-5.89719821e-006,0.000181885
