LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,24-Jun-2025 14:33:39,0                 
Time,Ampl
-2.185657e-006,-0.00114583
-2.183657e-006,-0.00114583
-2.181657e-006,-0.00104167
-2.179657e-006,-0.00114583
-2.177657e-006,-0.00114583
-2.175657e-006,-0.00104167
-2.173657e-006,-0.00104167
-2.171657e-006,-0.00114583
-2.169657e-006,-0.00114583
-2.167657e-006,-0.00104167
-2.165657e-006,-0.00104167
-2.163657e-006,-0.00114583
-2.161657e-006,-0.0009375
-2.159657e-006,-0.0009375
-2.157657e-006,-0.000729167
-2.155657e-006,-0.00104167
-2.153657e-006,-0.0009375
-2.151657e-006,-0.000833333
-2.149657e-006,-0.000833333
-2.147657e-006,-0.0009375
-2.145657e-006,-0.0009375
-2.143657e-006,-0.0009375
-2.141657e-006,-0.0009375
-2.139657e-006,-0.00114583
-2.137657e-006,-0.00104167
-2.135657e-006,-0.00104167
-2.133657e-006,-0.0009375
-2.131657e-006,-0.00114583
-2.129657e-006,-0.0009375
-2.127657e-006,-0.00104167
-2.125657e-006,-0.0009375
-2.123657e-006,-0.00104167
-2.121657e-006,-0.000833333
-2.119657e-006,-0.000833333
-2.117657e-006,-0.000833333
-2.115657e-006,-0.00114583
-2.113657e-006,-0.00104167
-2.111657e-006,-0.0009375
-2.109657e-006,-0.000833333
-2.107657e-006,-0.00114583
-2.105657e-006,-0.00104167
-2.103657e-006,-0.00104167
-2.101657e-006,-0.00104167
-2.099657e-006,-0.00114583
-2.097657e-006,-0.00114583
-2.095657e-006,-0.00125
-2.093657e-006,-0.00125
-2.091657e-006,-0.00135417
-2.089657e-006,-0.00125
-2.087657e-006,-0.00114583
-2.085657e-006,-0.00104167
-2.083657e-006,-0.00114583
-2.081657e-006,-0.00114583
-2.079657e-006,-0.00125
-2.077657e-006,-0.000833333
-2.075657e-006,-0.00114583
-2.073657e-006,-0.000729167
-2.071657e-006,-0.000833333
-2.069657e-006,-0.000729167
-2.067657e-006,-0.00114583
-2.065657e-006,-0.000833333
-2.063657e-006,-0.0009375
-2.061657e-006,-0.00104167
-2.059657e-006,-0.00104167
-2.057657e-006,-0.00104167
-2.055657e-006,-0.00104167
-2.053657e-006,-0.0009375
-2.051657e-006,-0.0009375
-2.049657e-006,-0.0009375
-2.047657e-006,-0.0009375
-2.045657e-006,-0.00104167
-2.043657e-006,-0.00114583
-2.041657e-006,-0.00104167
-2.039657e-006,-0.00104167
-2.037657e-006,-0.00104167
-2.035657e-006,-0.00125
-2.033657e-006,-0.00114583
-2.031657e-006,-0.00135417
-2.029657e-006,-0.00125
-2.027657e-006,-0.00125
-2.025657e-006,-0.00135417
-2.023657e-006,-0.00125
-2.021657e-006,-0.00125
-2.019657e-006,-0.00114583
-2.017657e-006,-0.00104167
-2.015657e-006,-0.00104167
-2.013657e-006,-0.00104167
-2.011657e-006,-0.00125
-2.009657e-006,-0.00114583
-2.007657e-006,-0.00125
-2.005657e-006,-0.00104167
-2.003657e-006,-0.00125
-2.001657e-006,-0.00104167
-1.999657e-006,-0.000833333
-1.997657e-006,-0.00104167
-1.995657e-006,-0.0009375
-1.993657e-006,-0.00104167
-1.991657e-006,-0.000833333
-1.989657e-006,-0.00104167
-1.987657e-006,-0.00135417
-1.985657e-006,-0.00104167
-1.983657e-006,-0.00104167
-1.981657e-006,-0.000833333
-1.979657e-006,-0.00104167
-1.977657e-006,-0.00104167
-1.975657e-006,-0.0009375
-1.973657e-006,-0.000833333
-1.971657e-006,-0.00104167
-1.969657e-006,-0.000833333
-1.967657e-006,-0.00104167
-1.965657e-006,-0.000833333
-1.963657e-006,-0.00104167
-1.961657e-006,-0.000833333
-1.959657e-006,-0.000729167
-1.957657e-006,-0.000625
-1.955657e-006,-0.000833333
-1.953657e-006,-0.000625
-1.951657e-006,-0.000729167
-1.949657e-006,-0.000729167
-1.947657e-006,-0.0009375
-1.945657e-006,-0.00104167
-1.943657e-006,-0.0009375
-1.941657e-006,-0.000729167
-1.939657e-006,-0.00114583
-1.937657e-006,-0.0009375
-1.935657e-006,-0.000833333
-1.933657e-006,-0.000729167
-1.931657e-006,-0.00104167
-1.929657e-006,-0.00104167
-1.927657e-006,-0.000833333
-1.925657e-006,-0.000833333
-1.923657e-006,-0.0009375
-1.921657e-006,-0.000833333
-1.919657e-006,-0.000833333
-1.917657e-006,-0.000520833
-1.915657e-006,-0.000729167
-1.913657e-006,-0.000625
-1.911657e-006,-0.000729167
-1.909657e-006,-0.000625
-1.907657e-006,-0.000833333
-1.905657e-006,-0.000833333
-1.903657e-006,-0.000625
-1.901657e-006,-0.000729167
-1.899657e-006,-0.000833333
-1.897657e-006,-0.000833333
-1.895657e-006,-0.000625
-1.893657e-006,-0.000729167
-1.891657e-006,-0.000833333
-1.889657e-006,-0.000729167
-1.887657e-006,-0.000729167
-1.885657e-006,-0.000520833
-1.883657e-006,-0.000833333
-1.881657e-006,-0.000833333
-1.879657e-006,-0.000833333
-1.877657e-006,-0.000625
-1.875657e-006,-0.0009375
-1.873657e-006,-0.000833333
-1.871657e-006,-0.000833333
-1.869657e-006,-0.000520833
-1.867657e-006,-0.000625
-1.865657e-006,-0.000625
-1.863657e-006,-0.000625
-1.861657e-006,-0.000520833
-1.859657e-006,-0.000625
-1.857657e-006,-0.000729167
-1.855657e-006,-0.000729167
-1.853657e-006,-0.000625
-1.851657e-006,-0.000625
-1.849657e-006,-0.000625
-1.847657e-006,-0.000625
-1.845657e-006,-0.000729167
-1.843657e-006,-0.0009375
-1.841657e-006,-0.000833333
-1.839657e-006,-0.000833333
-1.837657e-006,-0.000729167
-1.835657e-006,-0.000833333
-1.833657e-006,-0.000625
-1.831657e-006,-0.000729167
-1.829657e-006,-0.000625
-1.827657e-006,-0.000833333
-1.825657e-006,-0.000729167
-1.823657e-006,-0.000729167
-1.821657e-006,-0.000729167
-1.819657e-006,-0.0009375
-1.817657e-006,-0.000833333
-1.815657e-006,-0.000833333
-1.813657e-006,-0.000729167
-1.811657e-006,-0.00104167
-1.809657e-006,-0.00104167
-1.807657e-006,-0.0009375
-1.805657e-006,-0.0009375
-1.803657e-006,-0.00114583
-1.801657e-006,-0.00104167
-1.799657e-006,-0.0009375
-1.797657e-006,-0.0009375
-1.795657e-006,-0.00114583
-1.793657e-006,-0.000833333
-1.791657e-006,-0.0009375
-1.789657e-006,-0.000833333
-1.787657e-006,-0.00104167
-1.785657e-006,-0.00104167
-1.783657e-006,-0.0009375
-1.781657e-006,-0.000833333
-1.779657e-006,-0.0009375
-1.777657e-006,-0.000833333
-1.775657e-006,-0.000729167
-1.773657e-006,-0.000625
-1.771657e-006,-0.000729167
-1.769657e-006,-0.000625
-1.767657e-006,-0.000729167
-1.765657e-006,-0.000520833
-1.763657e-006,-0.000729167
-1.761657e-006,-0.000625
-1.759657e-006,-0.000625
-1.757657e-006,-0.000625
-1.755657e-006,-0.000729167
-1.753657e-006,-0.000729167
-1.751657e-006,-0.000729167
-1.749657e-006,-0.000833333
-1.747657e-006,-0.000833333
-1.745657e-006,-0.000833333
-1.743657e-006,-0.000625
-1.741657e-006,-0.000520833
-1.739657e-006,-0.000729167
-1.737657e-006,-0.000833333
-1.735657e-006,-0.0009375
-1.733657e-006,-0.000625
-1.731657e-006,-0.0009375
-1.729657e-006,-0.000729167
-1.727657e-006,-0.000833333
-1.725657e-006,-0.000729167
-1.723657e-006,-0.000729167
-1.721657e-006,-0.000833333
-1.719657e-006,-0.000729167
-1.717657e-006,-0.000520833
-1.715657e-006,-0.000729167
-1.713657e-006,-0.000520833
-1.711657e-006,-0.000729167
-1.709657e-006,-0.000520833
-1.707657e-006,-0.000833333
-1.705657e-006,-0.000625
-1.703657e-006,-0.000625
-1.701657e-006,-0.000520833
-1.699657e-006,-0.000729167
-1.697657e-006,-0.000520833
-1.695657e-006,-0.000416667
-1.693657e-006,-0.000520833
-1.691657e-006,-0.000729167
-1.689657e-006,-0.000833333
-1.687657e-006,-0.000625
-1.685657e-006,-0.000833333
-1.683657e-006,-0.00114583
-1.681657e-006,-0.000833333
-1.679657e-006,-0.000833333
-1.677657e-006,-0.000625
-1.675657e-006,-0.0009375
-1.673657e-006,-0.000729167
-1.671657e-006,-0.000729167
-1.669657e-006,-0.000833333
-1.667657e-006,-0.00114583
-1.665657e-006,-0.000833333
-1.663657e-006,-0.000833333
-1.661657e-006,-0.000833333
-1.659657e-006,-0.00114583
-1.657657e-006,-0.0009375
-1.655657e-006,-0.000729167
-1.653657e-006,-0.000833333
-1.651657e-006,-0.0009375
-1.649657e-006,-0.000833333
-1.647657e-006,-0.000729167
-1.645657e-006,-0.000520833
-1.643657e-006,-0.000833333
-1.641657e-006,-0.000625
-1.639657e-006,-0.000729167
-1.637657e-006,-0.000520833
-1.635657e-006,-0.000833333
-1.633657e-006,-0.000625
-1.631657e-006,-0.000729167
-1.629657e-006,-0.000729167
-1.627657e-006,-0.00104167
-1.625657e-006,-0.0009375
-1.623657e-006,-0.000833333
-1.621657e-006,-0.000625
-1.619657e-006,-0.0009375
-1.617657e-006,-0.000833333
-1.615657e-006,-0.000833333
-1.613657e-006,-0.000833333
-1.611657e-006,-0.0009375
-1.609657e-006,-0.000625
-1.607657e-006,-0.000729167
-1.605657e-006,-0.000520833
-1.603657e-006,-0.000625
-1.601657e-006,-0.000625
-1.599657e-006,-0.000625
-1.597657e-006,-0.000625
-1.595657e-006,-0.000729167
-1.593657e-006,-0.000729167
-1.591657e-006,-0.000625
-1.589657e-006,-0.000520833
-1.587657e-006,-0.0009375
-1.585657e-006,-0.000729167
-1.583657e-006,-0.000729167
-1.581657e-006,-0.000625
-1.579657e-006,-0.000833333
-1.577657e-006,-0.000625
-1.575657e-006,-0.000729167
-1.573657e-006,-0.000729167
-1.571657e-006,-0.000833333
-1.569657e-006,-0.000833333
-1.567657e-006,-0.0009375
-1.565657e-006,-0.000833333
-1.563657e-006,-0.00114583
-1.561657e-006,-0.0009375
-1.559657e-006,-0.0009375
-1.557657e-006,-0.000729167
-1.555657e-006,-0.000833333
-1.553657e-006,-0.000729167
-1.551657e-006,-0.000729167
-1.549657e-006,-0.000729167
-1.547657e-006,-0.00104167
-1.545657e-006,-0.000833333
-1.543657e-006,-0.000833333
-1.541657e-006,-0.000833333
-1.539657e-006,-0.00104167
-1.537657e-006,-0.0009375
-1.535657e-006,-0.000729167
-1.533657e-006,-0.000625
-1.531657e-006,-0.000729167
-1.529657e-006,-0.000729167
-1.527657e-006,-0.000625
-1.525657e-006,-0.000520833
-1.523657e-006,-0.000729167
-1.521657e-006,-0.000625
-1.519657e-006,-0.000729167
-1.517657e-006,-0.000625
-1.515657e-006,-0.000833333
-1.513657e-006,-0.000833333
-1.511657e-006,-0.000729167
-1.509657e-006,-0.000625
-1.507657e-006,-0.0009375
-1.505657e-006,-0.000833333
-1.503657e-006,-0.000833333
-1.501657e-006,-0.000625
-1.499657e-006,-0.000833333
-1.497657e-006,-0.000625
-1.495657e-006,-0.000625
-1.493657e-006,-0.000416667
-1.491657e-006,-0.000416667
-1.489657e-006,-0.000416667
-1.487657e-006,-0.000520833
-1.485657e-006,-0.000416667
-1.483657e-006,-0.000625
-1.481657e-006,-0.000833333
-1.479657e-006,-0.000625
-1.477657e-006,-0.000520833
-1.475657e-006,-0.000833333
-1.473657e-006,-0.000625
-1.471657e-006,-0.000416667
-1.469657e-006,-0.000520833
-1.467657e-006,-0.000729167
-1.465657e-006,-0.000729167
-1.463657e-006,-0.000729167
-1.461657e-006,-0.000520833
-1.459657e-006,-0.000729167
-1.457657e-006,-0.000625
-1.455657e-006,-0.000520833
-1.453657e-006,-0.000520833
-1.451657e-006,-0.000729167
-1.449657e-006,-0.000520833
-1.447657e-006,-0.000625
-1.445657e-006,-0.000625
-1.443657e-006,-0.000833333
-1.441657e-006,-0.000729167
-1.439657e-006,-0.000729167
-1.437657e-006,-0.000625
-1.435657e-006,-0.000625
-1.433657e-006,-0.000520833
-1.431657e-006,-0.000625
-1.429657e-006,-0.000520833
-1.427657e-006,-0.000729167
-1.425657e-006,-0.000520833
-1.423657e-006,-0.000625
-1.421657e-006,-0.000625
-1.419657e-006,-0.000729167
-1.417657e-006,-0.000625
-1.415657e-006,-0.000625
-1.413657e-006,-0.000520833
-1.411657e-006,-0.000729167
-1.409657e-006,-0.000625
-1.407657e-006,-0.000625
-1.405657e-006,-0.000625
-1.403657e-006,-0.000833333
-1.401657e-006,-0.00104167
-1.399657e-006,-0.000833333
-1.397657e-006,-0.000729167
-1.395657e-006,-0.00104167
-1.393657e-006,-0.0009375
-1.391657e-006,-0.000833333
-1.389657e-006,-0.000833333
-1.387657e-006,-0.00104167
-1.385657e-006,-0.000833333
-1.383657e-006,-0.000833333
-1.381657e-006,-0.000625
-1.379657e-006,-0.00104167
-1.377657e-006,-0.0009375
-1.375657e-006,-0.000833333
-1.373657e-006,-0.000729167
-1.371657e-006,-0.000833333
-1.369657e-006,-0.000729167
-1.367657e-006,-0.000729167
-1.365657e-006,-0.000729167
-1.363657e-006,-0.0009375
-1.361657e-006,-0.000833333
-1.359657e-006,-0.00104167
-1.357657e-006,-0.000729167
-1.355657e-006,-0.00104167
-1.353657e-006,-0.0009375
-1.351657e-006,-0.000729167
-1.349657e-006,-0.000833333
-1.347657e-006,-0.000833333
-1.345657e-006,-0.0009375
-1.343657e-006,-0.00104167
-1.341657e-006,-0.00104167
-1.339657e-006,-0.00104167
-1.337657e-006,-0.00104167
-1.335657e-006,-0.0009375
-1.333657e-006,-0.000833333
-1.331657e-006,-0.00104167
-1.329657e-006,-0.0009375
-1.327657e-006,-0.0009375
-1.325657e-006,-0.000833333
-1.323657e-006,-0.0009375
-1.321657e-006,-0.00104167
-1.319657e-006,-0.000833333
-1.317657e-006,-0.000833333
-1.315657e-006,-0.00104167
-1.313657e-006,-0.0009375
-1.311657e-006,-0.000833333
-1.309657e-006,-0.00104167
-1.307657e-006,-0.00125
-1.305657e-006,-0.00114583
-1.303657e-006,-0.00104167
-1.301657e-006,-0.00104167
-1.299657e-006,-0.00114583
-1.297657e-006,-0.0009375
-1.295657e-006,-0.0009375
-1.293657e-006,-0.0009375
-1.291657e-006,-0.00114583
-1.289657e-006,-0.000833333
-1.287657e-006,-0.000833333
-1.285657e-006,-0.000833333
-1.283657e-006,-0.0009375
-1.281657e-006,-0.000833333
-1.279657e-006,-0.000729167
-1.277657e-006,-0.000625
-1.275657e-006,-0.000833333
-1.273657e-006,-0.000729167
-1.271657e-006,-0.000729167
-1.269657e-006,-0.000729167
-1.267657e-006,-0.0009375
-1.265657e-006,-0.000833333
-1.263657e-006,-0.0009375
-1.261657e-006,-0.000729167
-1.259657e-006,-0.000833333
-1.257657e-006,-0.0009375
-1.255657e-006,-0.0009375
-1.253657e-006,-0.000833333
-1.251657e-006,-0.00104167
-1.249657e-006,-0.000833333
-1.247657e-006,-0.000729167
-1.245657e-006,-0.000729167
-1.243657e-006,-0.00104167
-1.241657e-006,-0.000833333
-1.239657e-006,-0.0009375
-1.237657e-006,-0.000833333
-1.235657e-006,-0.000833333
-1.233657e-006,-0.000833333
-1.231657e-006,-0.000833333
-1.229657e-006,-0.000729167
-1.227657e-006,-0.00104167
-1.225657e-006,-0.000833333
-1.223657e-006,-0.0009375
-1.221657e-006,-0.000833333
-1.219657e-006,-0.00114583
-1.217657e-006,-0.00104167
-1.215657e-006,-0.00104167
-1.213657e-006,-0.0009375
-1.211657e-006,-0.00104167
-1.209657e-006,-0.00104167
-1.207657e-006,-0.0009375
-1.205657e-006,-0.0009375
-1.203657e-006,-0.00114583
-1.201657e-006,-0.00104167
-1.199657e-006,-0.00104167
-1.197657e-006,-0.0009375
-1.195657e-006,-0.00114583
-1.193657e-006,-0.000833333
-1.191657e-006,-0.0009375
-1.189657e-006,-0.0009375
-1.187657e-006,-0.00114583
-1.185657e-006,-0.00104167
-1.183657e-006,-0.00104167
-1.181657e-006,-0.000833333
-1.179657e-006,-0.0009375
-1.177657e-006,-0.00104167
-1.175657e-006,-0.0009375
-1.173657e-006,-0.000833333
-1.171657e-006,-0.00104167
-1.169657e-006,-0.00104167
-1.167657e-006,-0.00104167
-1.165657e-006,-0.000833333
-1.163657e-006,-0.00104167
-1.161657e-006,-0.000833333
-1.159657e-006,-0.000833333
-1.157657e-006,-0.0009375
-1.155657e-006,-0.00104167
-1.153657e-006,-0.00104167
-1.151657e-006,-0.00104167
-1.149657e-006,-0.000833333
-1.147657e-006,-0.00104167
-1.145657e-006,-0.0009375
-1.143657e-006,-0.0009375
-1.141657e-006,-0.000729167
-1.139657e-006,-0.00104167
-1.137657e-006,-0.000833333
-1.135657e-006,-0.000833333
-1.133657e-006,-0.000729167
-1.131657e-006,-0.0009375
-1.129657e-006,-0.000833333
-1.127657e-006,-0.000625
-1.125657e-006,-0.000625
-1.123657e-006,-0.000729167
-1.121657e-006,-0.000520833
-1.119657e-006,-0.000729167
-1.117657e-006,-0.000625
-1.115657e-006,-0.00104167
-1.113657e-006,-0.00104167
-1.111657e-006,-0.000833333
-1.109657e-006,-0.000729167
-1.107657e-006,-0.000729167
-1.105657e-006,-0.000729167
-1.103657e-006,-0.000833333
-1.101657e-006,-0.000729167
-1.099657e-006,-0.0009375
-1.097657e-006,-0.000833333
-1.095657e-006,-0.000833333
-1.093657e-006,-0.000833333
-1.091657e-006,-0.00104167
-1.089657e-006,-0.000833333
-1.087657e-006,-0.000729167
-1.085657e-006,-0.000729167
-1.083657e-006,-0.0009375
-1.081657e-006,-0.000833333
-1.079657e-006,-0.000729167
-1.077657e-006,-0.000833333
-1.075657e-006,-0.00104167
-1.073657e-006,-0.00104167
-1.071657e-006,-0.0009375
-1.069657e-006,-0.0009375
-1.067657e-006,-0.00114583
-1.065657e-006,-0.0009375
-1.063657e-006,-0.0009375
-1.061657e-006,-0.000833333
-1.059657e-006,-0.0009375
-1.057657e-006,-0.00104167
-1.055657e-006,-0.00104167
-1.053657e-006,-0.00104167
-1.051657e-006,-0.00104167
-1.049657e-006,-0.00104167
-1.047657e-006,-0.00114583
-1.045657e-006,-0.0009375
-1.043657e-006,-0.00125
-1.041657e-006,-0.00104167
-1.039657e-006,-0.0009375
-1.037657e-006,-0.0009375
-1.035657e-006,-0.00114583
-1.033657e-006,-0.0009375
-1.031657e-006,-0.000833333
-1.029657e-006,-0.000729167
-1.027657e-006,-0.00104167
-1.025657e-006,-0.000833333
-1.023657e-006,-0.0009375
-1.021657e-006,-0.000625
-1.019657e-006,-0.000833333
-1.017657e-006,-0.000729167
-1.015657e-006,-0.000833333
-1.013657e-006,-0.000625
-1.011657e-006,-0.0009375
-1.009657e-006,-0.000833333
-1.007657e-006,-0.000833333
-1.005657e-006,-0.000729167
-1.003657e-006,-0.00104167
-1.001657e-006,-0.000833333
-9.99657e-007,-0.0009375
-9.97657e-007,-0.000729167
-9.95657e-007,-0.0009375
-9.93657e-007,-0.000833333
-9.91657e-007,-0.000833333
-9.89657e-007,-0.000729167
-9.87657e-007,-0.00104167
-9.85657e-007,-0.0009375
-9.83657e-007,-0.000833333
-9.81657e-007,-0.000833333
-9.79657e-007,-0.00104167
-9.77657e-007,-0.000729167
-9.75657e-007,-0.0009375
-9.73657e-007,-0.000833333
-9.71657e-007,-0.00114583
-9.69657e-007,-0.0009375
-9.67657e-007,-0.00104167
-9.65657e-007,-0.00104167
-9.63657e-007,-0.00125
-9.61657e-007,-0.00114583
-9.59657e-007,-0.00104167
-9.57657e-007,-0.0009375
-9.55657e-007,-0.00104167
-9.53657e-007,-0.00104167
-9.51657e-007,-0.00104167
-9.49657e-007,-0.00104167
-9.47657e-007,-0.00114583
-9.45657e-007,-0.0009375
-9.43657e-007,-0.00104167
-9.41657e-007,-0.000729167
-9.39657e-007,-0.00104167
-9.37657e-007,-0.0009375
-9.35657e-007,-0.00114583
-9.33657e-007,-0.0009375
-9.31657e-007,-0.00104167
-9.29657e-007,-0.0009375
-9.27657e-007,-0.000833333
-9.25657e-007,-0.000833333
-9.23657e-007,-0.0009375
-9.21657e-007,-0.000833333
-9.19657e-007,-0.000833333
-9.17657e-007,-0.000625
-9.15657e-007,-0.0009375
-9.13657e-007,-0.000833333
-9.11657e-007,-0.000729167
-9.09657e-007,-0.000520833
-9.07657e-007,-0.000520833
-9.05657e-007,-0.000416667
-9.03657e-007,-0.000625
-9.01657e-007,-0.000833333
-8.99657e-007,-0.0009375
-8.97657e-007,-0.0009375
-8.95657e-007,-0.000833333
-8.93657e-007,-0.000625
-8.91657e-007,-0.000729167
-8.89657e-007,-0.000833333
-8.87657e-007,-0.000833333
-8.85657e-007,-0.000833333
-8.83657e-007,-0.00104167
-8.81657e-007,-0.0009375
-8.79657e-007,-0.000833333
-8.77657e-007,-0.000729167
-8.75657e-007,-0.000833333
-8.73657e-007,-0.000729167
-8.71657e-007,-0.000833333
-8.69657e-007,-0.000833333
-8.67657e-007,-0.0009375
-8.65657e-007,-0.0009375
-8.63657e-007,-0.000729167
-8.61657e-007,-0.000520833
-8.59657e-007,-0.000729167
-8.57657e-007,-0.000625
-8.55657e-007,-0.000833333
-8.53657e-007,-0.000625
-8.51657e-007,-0.000833333
-8.49657e-007,-0.000729167
-8.47657e-007,-0.000729167
-8.45657e-007,-0.000833333
-8.43657e-007,-0.000833333
-8.41657e-007,-0.000833333
-8.39657e-007,-0.000729167
-8.37657e-007,-0.000625
-8.35657e-007,-0.000833333
-8.33657e-007,-0.000833333
-8.31657e-007,-0.000729167
-8.29657e-007,-0.000625
-8.27657e-007,-0.0009375
-8.25657e-007,-0.000729167
-8.23657e-007,-0.000625
-8.21657e-007,-0.000520833
-8.19657e-007,-0.000729167
-8.17657e-007,-0.000625
-8.15657e-007,-0.000729167
-8.13657e-007,-0.000520833
-8.11657e-007,-0.0009375
-8.09657e-007,-0.000729167
-8.07657e-007,-0.0009375
-8.05657e-007,-0.000625
-8.03657e-007,-0.0009375
-8.01657e-007,-0.000833333
-7.99657e-007,-0.000729167
-7.97657e-007,-0.000520833
-7.95657e-007,-0.000625
-7.93657e-007,-0.000625
-7.91657e-007,-0.000625
-7.89657e-007,-0.000625
-7.87657e-007,-0.000833333
-7.85657e-007,-0.000625
-7.83657e-007,-0.000625
-7.81657e-007,-0.000416667
-7.79657e-007,-0.000416667
-7.77657e-007,-0.000416667
-7.75657e-007,-0.000416667
-7.73657e-007,-0.000520833
-7.71657e-007,-0.000520833
-7.69657e-007,-0.000416667
-7.67657e-007,-0.000416667
-7.65657e-007,-0.000208333
-7.63657e-007,-0.0003125
-7.61657e-007,-0.0003125
