-9.89888e-05,33.8987112045288
-9.79808e-05,33.2704782485962
-9.69728e-05,33.7028503417969
-9.59648e-05,33.9319705963135
-9.49568e-05,33.5698127746582
-9.39488e-05,33.4922075271606
-9.29408e-05,33.5993766784668
-9.19328e-05,33.658504486084
-9.09248e-05,33.5476398468018
-8.99168e-05,33.9171886444092
-8.89088e-05,34.0465307235718
-8.79008e-05,33.4404706954956
-8.68928e-05,33.6400270462036
-8.58848e-05,33.957839012146
-8.48768e-05,33.4663391113281
-8.38688e-05,33.6695909500122
-8.28608e-05,33.8432788848877
-8.18528e-05,33.7471961975098
-8.08448e-05,33.7361097335815
-7.98368e-05,33.7619781494141
-7.88288e-05,33.4367752075195
-7.78208e-05,33.5698127746582
-7.68128e-05,33.610463142395
-7.58048e-05,33.3259105682373
-7.47968e-05,33.6400270462036
-7.37888e-05,33.5956811904907
-7.27808e-05,33.4959030151367
-7.17728e-05,33.7398052215576
-7.07648e-05,34.1980457305908
-6.97568e-05,33.8691473007202
-6.87488e-05,33.9800119400024
-6.77408e-05,33.658504486084
-6.67328e-05,33.510684967041
-6.57248e-05,33.8987112045288
-6.47168e-05,33.6806774139404
-6.37088e-05,33.7952375411987
-6.27008e-05,33.410906791687
-6.16928e-05,33.4885120391846
-6.06848e-05,33.2520008087158
-5.96768e-05,33.8469743728638
-5.86688e-05,34.0243577957153
-5.76608e-05,33.8802337646484
-5.66528e-05,33.4700345993042
-5.56448e-05,33.4441661834717
-5.46368e-05,33.9541435241699
-5.36288e-05,33.7989330291748
-5.26208e-05,33.8211059570313
-5.16128e-05,34.0280532836914
-5.06048e-05,33.4922075271606
-4.95968e-05,33.6363315582275
-4.85888e-05,33.6548089981079
-4.75808e-05,33.9874029159546
-4.65728e-05,33.9282751083374
-4.55648e-05,33.4848165512085
-4.45568e-05,33.5882902145386
-4.35488e-05,33.6067676544189
-4.25408e-05,33.6141586303711
-4.15328e-05,33.7767601013184
-4.05248e-05,33.6141586303711
-3.95168e-05,33.5365533828735
-3.85088e-05,33.7508916854858
-3.75008e-05,33.6658954620361
-3.64928e-05,33.55872631073
-3.54848e-05,33.7398052215576
