-9.4998745869e-05,33.8054001263719
-8.9998745868e-05,33.7309360436688
-8.4998745867e-05,33.497935526824
-7.9998745866e-05,33.5566937856318
-7.4998745865e-05,33.7137520245835
-6.9998745864e-05,33.7682604722197
-6.4998745863e-05,33.3421707086636
-5.9998745862e-05,33.8070630959607
-5.4998745861e-05,33.4894359044807
-4.999874586e-05,33.4120154313974
-4.4998745859e-05,33.6348533563101
-3.9998745858e-05,33.5197389058784
-3.4998745857e-05,33.6197018556113
-2.9998745856e-05,33.5679650239566
-2.4998745855e-05,33.6171150140285
-1.9998745854e-05,33.7035894326514
-1.4998745853e-05,33.9293837479443
-9.998745852e-06,33.8894724778107
-4.998745851e-06,33.726871006896
1.25415000001123e-09,33.7497830323431
5.00125415100001e-06,33.6383640698867
1.0001254152e-05,33.693611615118
1.5001254153e-05,33.8815271786638
2.0001254154e-05,33.8959395817676
2.5001254155e-05,34.0474545887563
3.0001254156e-05,33.8612019947994
3.5001254157e-05,33.872658007523
4.0001254158e-05,33.6431682042546
4.5001254159e-05,33.4787189893522
5.000125416e-05,33.7817490033297
5.5001254161e-05,33.7560653619011
6.0001254162e-05,33.5452377729083
6.5001254163e-05,33.44010114001
7.0001254164e-05,33.5594654016133
7.5001254165e-05,33.542281382528
8.0001254166e-05,33.5108697347376
8.5001254167e-05,33.9874029091571
9.0001254168e-05,33.7871074608939
